startyear;endyear;normalization;learningRate;lambdaValue;PCE;R2;ResBlockWidth;numBlocks;dense;af
2009;2019;max100;low;0.003;71765.65625;0.12197856455085754;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.003;78130.3203125;0.11419208215936279;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.003;85370.9765625;0.09255106301737487;3;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;101261.3515625;0.10172995224226465;5;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;105726.984375;0.10506764047081785;7;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;97975.390625;0.04506780436746624;3;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;103666.6015625;0.062457922072818396;5;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;135012.046875;0.04570304507916507;7;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;84949.1484375;0.12310279498775721;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;78591.71875;0.12422834841037929;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;89740.921875;0.11743495576770396;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;109609.8671875;0.1017212991639962;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;112916.4140625;0.1021802645884737;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.003;48585.91796875;0.12613944861784293;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;99539.09375;0.027688354487045524;3;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;102799.5546875;0.0031848853237400054;5;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;125987.4765625;0.025420701476016133;7;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;93015.0703125;0.018308839313045614;5;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;125540.671875;0.00037124625454453924;7;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;93782.375;0.0766300785288301;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;92615.4296875;0.058502194245262096;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;115387.3046875;0.06113759076793577;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;92263.5625;0.05596783951908186;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;96461.8671875;0.05065654916741475;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;106520.40625;0.08329706589326873;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.0;123268.4765625;0.03866033685830725;3;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;137571.59375;0.02687261778525422;7;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;99709.6171875;0.01971555595277519;5;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;95330.1875;0.006294254201362363;7;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;110979.8671875;0.06688980298040699;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;111214.359375;0.07866068198360204;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;78899.1015625;0.07160372934235942;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;136993.484375;0.0882776111842483;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;86218.953125;0.08522953950787908;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.0;79313.359375;0.06350964167038461;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.7627909183502197;0.006840214846858897;3;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.822660446166992;0.025641817445974716;5;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.7736759185791016;0.04966865338488017;7;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.1276636123657227;0.030678410070414858;7;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.76155948638916;0.0720722153521013;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.529313802719116;0.07593564269352986;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.58821439743042;0.09636561313336485;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.7093443870544434;0.08127676926620409;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.2877023220062256;0.08044938600284728;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.7025210857391357;0.08080626123260946;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;max100;low;0.3;2.7468395233154297;0.015343053669994519;3;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.7968649864196777;0.04883055434514071;5;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.650646448135376;0.014591292329190224;7;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.5577964782714844;0.0031414267129108026;3;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.8399360179901123;0.0008543136146400357;5;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.774932861328125;0.04557145211996547;7;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.326037645339966;0.07411618685444042;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.1768245697021484;0.09779612403899256;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.9110097885131836;0.09160759799806843;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.516897678375244;0.09770802823114631;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.325226306915283;0.08571103417346561;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;max100;low;0.3;2.588860273361206;0.09248400136602453;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.4297964572906494;0.09565236091317315;3;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.3401180505752563;0.10439339050821561;5;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.3530268669128418;0.09970610539386505;7;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.6836621761322021;0.09750101448895121;3;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.2759449481964111;0.08076106888452111;5;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.519618272781372;0.09697191407006489;7;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.1880779266357422;0.10640997378804688;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.2549290657043457;0.10650637479950097;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.2437986135482788;0.10364418595772044;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.2565093040466309;0.09809685197375785;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.465531349182129;0.08501116785028799;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.312511920928955;0.08724692783856147;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0001;1.2532802820205688;0.10718986707523652;3;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.3953094482421875;0.09892264013149238;5;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.3344646692276;0.09939540055309498;7;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.610006332397461;0.08528208979927043;3;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.4441564083099365;0.08501188538878579;5;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.085287094116211;0.10957620926750618;7;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.60078763961792;0.09829930575694579;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.1452716588974;0.10181901615185811;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.2001148462295532;0.09745730419968658;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.3328441381454468;0.08771423196097479;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.2540619373321533;0.09639553844580219;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0001;1.1778156757354736;0.09950983193020563;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.5310907363891602;0.1218051528913807;3;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.6726710796356201;0.11777663204242055;5;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.64242684841156;0.1067431493754371;7;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.558463215827942;0.10684206273923258;3;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.4440909624099731;0.11147032434729176;5;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.6222010850906372;0.11579557996331473;7;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.5846976041793823;0.10319797956157771;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.5025787353515625;0.09140261214397226;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.5318584442138672;0.10146481083643738;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.5707412958145142;0.10377014560979995;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.313565969467163;0.1064604473875891;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.287279725074768;0.0980193627814745;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.003;1.7459509372711182;0.11604663664517867;3;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.625961422920227;0.11078468760021702;5;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.382986068725586;0.1122725595331075;7;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.311081886291504;0.11322788465705065;3;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.4883369207382202;0.1142768475651374;5;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.709599256515503;0.10186868314060711;7;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.5001859664916992;0.09484029801949075;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.524821162223816;0.09558438111521368;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.262019395828247;0.09974078351088993;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.4185700416564941;0.10248919764663904;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.479397177696228;0.1116911479997864;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.003;1.449857234954834;0.0833802616458272;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.8969424962997437;0.10682612926183001;3;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;2.099121332168579;0.10505937808923278;5;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;2.048231840133667;0.1025972541439416;7;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.7731847763061523;0.08962313634461617;3;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.81287682056427;0.10092374733629099;5;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.791803240776062;0.0974600543534165;7;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.5353044271469116;0.09763611622892156;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.533996343612671;0.09843524397761551;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.442816138267517;0.09481130017918422;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.6041010618209839;0.09491726519543194;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.5928047895431519;0.09210772711266109;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.4855707883834839;0.10100079284337408;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.0;1.8403778076171875;0.09905262712612013;3;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;2.075881242752075;0.09794223214853154;5;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.835141897201538;0.09607782907544822;7;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.740173101425171;0.10579205858526362;3;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.841740608215332;0.0968807644760885;5;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.8735460042953491;0.10518994694079249;7;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.7806861400604248;0.10310860101516627;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.4895259141921997;0.0997913757575284;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.540785551071167;0.0959900440523791;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.2434179782867432;0.09245727792432558;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.6330598592758179;0.10372357381496755;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.0;1.3270235061645508;0.08861325437992212;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.8386836051940918;0.11795075137494786;3;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.7547054290771484;0.11213490488810406;5;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.742964744567871;0.10741371529559883;7;20;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.6249703168869019;0.10400484904495809;3;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.8683432340621948;0.10305146170665735;5;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.638115406036377;0.09783909540157652;7;30;[256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.5732972621917725;0.09184890823839677;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.3371021747589111;0.08699660548834359;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.3382612466812134;0.08553730620864271;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.4482595920562744;0.09262767546415172;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.518073320388794;0.08461240856690411;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.3469761610031128;0.09608676937924836;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ReLU
2009;2019;None;low;0.3;1.6640195846557617;0.11833596216072717;3;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.6197974681854248;0.10284855576981648;5;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.7425053119659424;0.11011448223778757;7;20;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.5262877941131592;0.10107762309523356;3;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.6836793422698975;0.11537482611230253;5;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.730779767036438;0.10355037723629734;7;30;[256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.465134620666504;0.09218191543955694;3;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.4095444679260254;0.09143195733361557;5;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.6010053157806396;0.09604131017441514;7;20;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.415520191192627;0.09432632334315487;3;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.435119867324829;0.09332293910128649;5;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
2009;2019;None;low;0.3;1.5038055181503296;0.09535525488333375;7;30;[128, 256, 512, 128];torch.nn.modules.activation.ELU
